latitude,longitude,dataset
34.0582,-118.3078,LAPD
33.96,-118.2894,LAPD
34.1649,-118.4454,LAPD
34.0454,-118.4658,LAPD
34.2094,-118.4293,LAPD
34.0837,-118.4386,LAPD
33.785,-118.2421,LAPD
34.0888,-118.3753,LAPD
34.203,-118.4459,LAPD
34.2357,-118.4077,LAPD
34.2193,-118.3965,LAPD
33.9754,-118.2696,LAPD
34.0279,-118.247,LAPD
33.9892,-118.2699,LAPD
33.9303,-118.2532,LAPD
34.1073,-118.2376,LAPD
34.1051,-118.2023,LAPD
34.0151,-118.2443,LAPD
34.1114,-118.2495,LAPD
34.0519,-118.4319,LAPD
34.2372,-118.4224,LAPD
34.1885,-118.6015,LAPD
34.0398,-118.3567,LAPD
34.0362,-118.2325,LAPD
34.2348,-118.3745,LAPD
33.9655,-118.2916,LAPD
33.9628,-118.2827,LAPD
34.2428,-118.4719,LAPD
34.0289,-118.2036,LAPD
34.101,-118.2318,LAPD
33.9859,-118.2871,LAPD
33.9886,-118.4468,LAPD
34.0735,-118.2572,LAPD
34.1938,-118.3732,LAPD
33.9154,-118.2827,LAPD
34.047,-118.2457,LAPD
34.2271,-118.4277,LAPD
34.0108,-118.3135,LAPD
33.9536,-118.3069,LAPD
33.9737,-118.2764,LAPD
34.082,-118.3753,LAPD
34.0828,-118.2506,LAPD
34.0944,-118.3495,LAPD
34.2593,-118.4674,LAPD
33.9577,-118.2651,LAPD
34.2299,-118.5722,LAPD
34.0369,-118.2522,LAPD
33.9298,-118.2826,LAPD
34.279,-118.4261,LAPD
34.2207,-118.5341,LAPD
34.0291,-118.2755,LAPD
34.1128,-118.1843,LAPD
34.1939,-118.5328,LAPD
34.1729,-118.5639,LAPD
34.0484,-118.4544,LAPD
34.2013,-118.4688,LAPD
34.0401,-118.2684,LAPD
33.9843,-118.2679,LAPD
34.0412,-118.4618,LAPD
34.1431,-118.4009,LAPD
34.0752,-118.2188,LAPD
33.7698,-118.263,LAPD
34.2192,-118.5754,LAPD
33.9908,-118.2435,LAPD
33.9572,-118.4179,LAPD
34.0744,-118.3711,LAPD
33.9546,-118.2752,LAPD
34.0344,-118.272,LAPD
34.2496,-118.4121,LAPD
34.2068,-118.4144,LAPD
34.0165,-118.1933,LAPD
34.0276,-118.267,LAPD
34.0986,-118.3704,LAPD
34.2646,-118.4672,LAPD
33.9926,-118.4418,LAPD
34.2032,-118.6147,LAPD
34.0887,-118.1721,LAPD
34.1794,-118.4181,LAPD
34.1053,-118.3519,LAPD
34.2779,-118.4219,LAPD
33.9432,-118.2391,LAPD
34.0247,-118.2029,LAPD
34.0018,-118.3149,LAPD
34.1018,-118.1973,LAPD
34.1724,-118.5388,LAPD
34.2264,-118.5405,LAPD
34.2677,-118.4672,LAPD
34.0109,-118.3012,LAPD
34.013,-118.4247,LAPD
34.0179,-118.3089,LAPD
34.1733,-118.6002,LAPD
34.2959,-118.4542,LAPD
33.9528,-118.2782,LAPD
34.0029,-118.2582,LAPD
34.2392,-118.4683,LAPD
33.9985,-118.462,LAPD
34.2589,-118.4167,LAPD
34.2209,-118.6051,LAPD
34.2148,-118.378,LAPD
34.0017,-118.2979,LAPD
34.038,-118.422,LAPD
34.0318,-118.4424,LAPD
34.1576,-118.4596,LAPD
33.7252,-118.288,LAPD
34.0502,-118.2336,LAPD
34.2531,-118.2958,LAPD
34.1166,-118.2652,LAPD
34.181,-118.5339,LAPD
34.0495,-118.4482,LAPD
34.0427,-118.2237,LAPD
34.2231,-118.3618,LAPD
34.2418,-118.4265,LAPD
34.0019,-118.3024,LAPD
33.9319,-118.2566,LAPD
34.043,-118.3488,LAPD
34.229,-118.5337,LAPD
34.0631,-118.2655,LAPD
34.1017,-118.3059,LAPD
34.0389,-118.4226,LAPD
34.1974,-118.5753,LAPD
34.285,-118.4587,LAPD
34.2246,-118.4633,LAPD
34.0339,-118.5205,LAPD
34.0263,-118.2558,LAPD
34.2193,-118.5292,LAPD
33.7476,-118.2798,LAPD
33.7374,-118.2804,LAPD
34.0153,-118.2396,LAPD
34.0361,-118.2386,LAPD
34.0327,-118.3148,LAPD
34.2274,-118.5361,LAPD
34.0271,-118.2767,LAPD
34.3034,-118.4571,LAPD
34.0878,-118.2822,LAPD
34.098,-118.3282,LAPD
34.0689,-118.3321,LAPD
33.9793,-118.4664,LAPD
34.0461,-118.2835,LAPD
34.2572,-118.4542,LAPD
34.1985,-118.4472,LAPD
34.149,-118.6122,LAPD
34.0323,-118.4296,LAPD
34.0673,-118.2354,LAPD
34.2121,-118.4771,LAPD
34.0383,-118.3618,LAPD
33.9401,-118.2739,LAPD
34.0007,-118.3002,LAPD
34.2666,-118.4213,LAPD
34.1221,-118.1846,LAPD
34.0285,-118.3921,LAPD
34.1976,-118.4859,LAPD
33.9103,-118.2861,LAPD
34.0563,-118.4347,LAPD
34.2094,-118.4288,LAPD
34.0176,-118.3224,LAPD
34.1866,-118.4701,LAPD
34.0408,-118.3268,LAPD
34.0227,-118.3351,LAPD
34.0502,-118.2691,LAPD
33.7522,-118.2975,LAPD
34.0183,-118.3536,LAPD
34.0123,-118.3429,LAPD
34.2252,-118.4413,LAPD
34.1939,-118.3834,LAPD
34.1097,-118.3251,LAPD
34.1649,-118.4574,LAPD
34.0635,-118.3166,LAPD
34.0666,-118.3614,LAPD
33.9419,-118.2541,LAPD
34.1352,-118.1902,LAPD
34.1194,-118.4263,LAPD
34.1928,-118.5335,LAPD
34.2326,-118.4392,LAPD
33.9832,-118.2981,LAPD
34.0119,-118.3133,LAPD
34.0664,-118.1871,LAPD
34.2048,-118.4749,LAPD
34.0647,-118.2302,LAPD
34.2219,-118.3584,LAPD
34.0492,-118.3418,LAPD
33.9323,-118.2502,LAPD
34.1721,-118.4079,LAPD
34.071,-118.3452,LAPD
34.2411,-118.4251,LAPD
34.2655,-118.423,LAPD
34.2588,-118.2979,LAPD
34.0454,-118.3213,LAPD
34.1975,-118.536,LAPD
34.0959,-118.2868,LAPD
34.1976,-118.3921,LAPD
34.0559,-118.3176,LAPD
34.2661,-118.4274,LAPD
34.0471,-118.4373,LAPD
34.0593,-118.2368,LAPD
33.9542,-118.287,LAPD
34.2931,-118.4516,LAPD
34.0641,-118.3614,LAPD
34.0866,-118.2598,LAPD
34.0442,-118.2063,LAPD
34.2369,-118.4149,LAPD
34.2265,-118.433,LAPD
33.7796,-118.269,LAPD
34.2441,-118.445,LAPD
34.1885,-118.4665,LAPD
34.1072,-118.2077,LAPD
34.0007,-118.3225,LAPD
34.0417,-118.227,LAPD
34.0399,-118.3337,LAPD
33.9824,-118.3046,LAPD
34.0633,-118.2336,LAPD
34.024,-118.2667,LAPD
34.0953,-118.282,LAPD
34.0316,-118.2444,LAPD
34.0006,-118.2878,LAPD
34.0669,-118.4289,LAPD
34.2227,-118.617,LAPD
34.0326,-118.3332,LAPD
34.1774,-118.6233,LAPD
34.0261,-118.3662,LAPD
34.0466,-118.4643,LAPD
33.988,-118.3518,LAPD
34.1226,-118.4785,LAPD
34.0603,-118.263,LAPD
34.1794,-118.3878,LAPD
34.1732,-118.6019,LAPD
34.0234,-118.2198,LAPD
34.2323,-118.5623,LAPD
34.2048,-118.4455,LAPD
34.0224,-118.2524,LAPD
34.2157,-118.5361,LAPD
34.17,-118.3632,LAPD
34.3049,-118.4489,LAPD
34.0384,-118.3777,LAPD
34.25,-118.5842,LAPD
34.2213,-118.4852,LAPD
33.9939,-118.4524,LAPD
34.0398,-118.5608,LAPD
33.9508,-118.2476,LAPD
34.0524,-118.3762,LAPD
33.9572,-118.2739,LAPD
34.2231,-118.4536,LAPD
33.9773,-118.2814,LAPD
34.0347,-118.369,LAPD
34.0427,-118.3648,LAPD
34.0785,-118.2604,LAPD
34.2265,-118.4677,LAPD
34.1595,-118.5022,LAPD
34.3109,-118.4744,LAPD
34.1053,-118.2643,LAPD
33.9859,-118.309,LAPD
34.1993,-118.4924,LAPD
34.2451,-118.586,LAPD
33.986,-118.2739,LAPD
34.0439,-118.2338,LAPD
33.9859,-118.298,LAPD
34.2549,-118.4103,LAPD
33.9889,-118.3511,LAPD
34.1545,-118.3683,LAPD
34.0054,-118.2872,LAPD
34.174,-118.3719,LAPD
34.2467,-118.5156,LAPD
34.0751,-118.2717,LAPD
34.2336,-118.5492,LAPD
34.0537,-118.4657,LAPD
33.9873,-118.4694,LAPD
34.0493,-118.4364,LAPD
33.7352,-118.2902,LAPD
34.0761,-118.3637,LAPD
34.0353,-118.2621,LAPD
34.1723,-118.5273,LAPD
34.1992,-118.5874,LAPD
34.0272,-118.3537,LAPD
34.1119,-118.2664,LAPD
34.0634,-118.2705,LAPD
34.0087,-118.2827,LAPD
34.1649,-118.4618,LAPD
34.0508,-118.2865,LAPD
33.9633,-118.2871,LAPD
34.0803,-118.3397,LAPD
33.96,-118.3112,LAPD
33.7808,-118.2475,LAPD
34.0256,-118.3061,LAPD
34.0077,-118.3383,LAPD
34.0503,-118.241,LAPD
34.2465,-118.4216,LAPD
33.9416,-118.2349,LAPD
33.9719,-118.3911,LAPD
34.0226,-118.2838,LAPD
34.0729,-118.2803,LAPD
34.055,-118.2643,LAPD
34.0164,-118.3133,LAPD
34.0403,-118.456,LAPD
33.9529,-118.2652,LAPD
34.0318,-118.2594,LAPD
34.0173,-118.3224,LAPD
34.0351,-118.2614,LAPD
34.0998,-118.3332,LAPD
34.0989,-118.3223,LAPD
33.9519,-118.2797,LAPD
34.2464,-118.5361,LAPD
34.0681,-118.2588,LAPD
34.0944,-118.3398,LAPD
33.9574,-118.2802,LAPD
34.1141,-118.1817,LAPD
34.1866,-118.4825,LAPD
34.1047,-118.3524,LAPD
33.9932,-118.3204,LAPD
34.0371,-118.2611,LAPD
33.9645,-118.2827,LAPD
33.9378,-118.2501,LAPD
34.274,-118.5022,LAPD
34.0074,-118.2816,LAPD
34.0787,-118.2029,LAPD
34.0356,-118.3638,LAPD
34.2462,-118.4213,LAPD
34.2148,-118.3878,LAPD
34.2353,-118.4409,LAPD
34.1957,-118.4728,LAPD
34.0219,-118.3119,LAPD
34.225,-118.4422,LAPD
34.0474,-118.5258,LAPD
34.0771,-118.2718,LAPD
34.0762,-118.3452,LAPD
34.2103,-118.3954,LAPD
34.1202,-118.34,LAPD
34.2012,-118.5386,LAPD
34.0046,-118.4293,LAPD
34.25,-118.606,LAPD
34.0794,-118.1934,LAPD
34.0556,-118.2575,LAPD
34.1851,-118.6428,LAPD
33.9851,-118.4358,LAPD
33.9825,-118.4623,LAPD
33.9896,-118.245,LAPD
34.04,-118.2951,LAPD
34.0395,-118.2527,LAPD
33.9847,-118.4707,LAPD
34.0532,-118.3753,LAPD
34.04,-118.2944,LAPD
34.1703,-118.4389,LAPD
34.1583,-118.3648,LAPD
33.9925,-118.2609,LAPD
34.2537,-118.477,LAPD
34.0923,-118.1978,LAPD
33.9547,-118.2782,LAPD
34.1082,-118.3371,LAPD
33.9837,-118.2893,LAPD
34.0926,-118.3386,LAPD
34.036,-118.2865,LAPD
34.0908,-118.3201,LAPD
33.7825,-118.2399,LAPD
34.0565,-118.258,LAPD
34.0463,-118.2674,LAPD
34.3037,-118.4791,LAPD
34.2526,-118.51,LAPD
34.1899,-118.6284,LAPD
33.9667,-118.2916,LAPD
34.0837,-118.3722,LAPD
34.0949,-118.311,LAPD
33.9736,-118.2871,LAPD
34.2291,-118.5273,LAPD
34.0786,-118.2788,LAPD
34.0263,-118.2609,LAPD
34.2996,-118.419,LAPD
34.3161,-118.4401,LAPD
34.0836,-118.3004,LAPD
34.0711,-118.3248,LAPD
33.9983,-118.2813,LAPD
34.0542,-118.2173,LAPD
34.053,-118.234,LAPD
34.1393,-118.2062,LAPD
34.0981,-118.311,LAPD
33.9455,-118.3068,LAPD
34.2626,-118.2857,LAPD
34.0457,-118.3255,LAPD
33.9762,-118.2937,LAPD
33.9256,-118.2674,LAPD
33.9627,-118.3003,LAPD
33.9511,-118.2739,LAPD
34.1011,-118.3751,LAPD
33.9926,-118.4379,LAPD
33.9706,-118.3794,LAPD
34.155,-118.4738,LAPD
34.098,-118.3675,LAPD
34.1054,-118.3072,LAPD
34.2179,-118.5014,LAPD
34.0912,-118.3234,LAPD
34.1826,-118.4422,LAPD
33.9292,-118.26220000000001,LAPD
34.2343,-118.4251,LAPD
34.0388,-118.3791,LAPD
34.154,-118.4225,LAPD
34.0338,-118.1924,LAPD
33.9295,-118.2493,LAPD
33.9439,-118.233,LAPD
34.0926,-118.3395,LAPD
34.0455,-118.3041,LAPD
33.9655,-118.3046,LAPD
34.0837,-118.3659,LAPD
33.9782,-118.328,LAPD
34.0573,-118.3466,LAPD
34.0207,-118.2432,LAPD
34.0531,-118.3186,LAPD
34.3064,-118.4703,LAPD
34.0342,-118.434,LAPD
34.1558,-118.4171,LAPD
34.0523,-118.4729,LAPD
34.0371,-118.3415,LAPD
34.0605,-118.3442,LAPD
33.954,-118.3962,LAPD
34.0236,-118.2393,LAPD
34.1077,-118.2853,LAPD
33.9482,-118.2827,LAPD
34.1523,-118.3658,LAPD
33.9237,-118.2848,LAPD
34.1796,-118.5535,LAPD
34.034,-118.4411,LAPD
34.1112,-118.2393,LAPD
34.106,-118.3364,LAPD
33.9579,-118.287,LAPD
34.2267,-118.5026,LAPD
34.0451,-118.2756,LAPD
33.8926,-118.2861,LAPD
34.3221,-118.4791,LAPD
34.0998,-118.3519,LAPD
34.0656,-118.2493,LAPD
34.3226,-118.4905,LAPD
34.0835,-118.3124,LAPD
34.2282,-118.5907,LAPD
34.0469,-118.375,LAPD
34.0777,-118.2932,LAPD
34.2265,-118.4328,LAPD
33.7556,-118.2923,LAPD
34.1681,-118.3774,LAPD
34.2331,-118.5886,LAPD
33.9933,-118.274,LAPD
34.0439,-118.2761,LAPD
34.0189,-118.3177,LAPD
34.172,-118.6058,LAPD
33.962,-118.263,LAPD
34.0326,-118.3417,LAPD
34.3038,-118.4261,LAPD
33.9378,-118.2463,LAPD
34.0674,-118.2753,LAPD
34.2277,-118.4939,LAPD
34.3022,-118.4427,LAPD
34.0749,-118.2879,LAPD
33.9379,-118.2425,LAPD
33.9915,-118.2739,LAPD
33.785,-118.2392,LAPD
34.0254,-118.2239,LAPD
33.7824,-118.298,LAPD
33.982,-118.26220000000001,LAPD
33.9979,-118.2871,LAPD
34.0597,-118.302,LAPD
34.3129,-118.4438,LAPD
34.1649,-118.4312,LAPD
34.2464,-118.4896,LAPD
34.0281,-118.4517,LAPD
34.0488,-118.4476,LAPD
34.1427,-118.4052,LAPD
34.1866,-118.4706,LAPD
34.0889,-118.3223,LAPD
34.2066,-118.5393,LAPD
34.2428,-118.4739,LAPD
33.9757,-118.3265,LAPD
34.1432,-118.5567,LAPD
34.2216,-118.4429,LAPD
34.0634,-118.1861,LAPD
34.2158,-118.4144,LAPD
34.04,-118.2934,LAPD
34.2513,-118.4242,LAPD
34.2791,-118.4688,LAPD
33.9364,-118.2609,LAPD
34.0889,-118.3244,LAPD
34.073,-118.326,LAPD
34.0003,-118.3214,LAPD
34.2409,-118.478,LAPD
33.9776,-118.464,LAPD
34.073,-118.3184,LAPD
34.0314,-118.396,LAPD
34.0397,-118.4295,LAPD
33.9872,-118.3264,LAPD
34.3118,-118.4882,LAPD
33.986,-118.281,LAPD
34.2814,-118.3952,LAPD
34.0276,-118.4287,LAPD
34.3187,-118.4972,LAPD
34.1959,-118.5317,LAPD
34.0294,-118.4502,LAPD
34.219,-118.3618,LAPD
34.0704,-118.2428,LAPD
34.1605,-118.4644,LAPD
33.9123,-118.2916,LAPD
34.0505,-118.2771,LAPD
34.0556,-118.2389,LAPD
34.0527,-118.2979,LAPD
34.0121,-118.3351,LAPD
33.9475,-118.2652,LAPD
34.0447,-118.4338,LAPD
34.0536,-118.2947,LAPD
34.0495,-118.2748,LAPD
34.1127,-118.2831,LAPD
34.2356,-118.4723,LAPD
34.0837,-118.3266,LAPD
34.0611,-118.2684,LAPD
34.3058,-118.4677,LAPD
34.0267,-118.2556,LAPD
34.0885,-118.304,LAPD
34.2139,-118.4749,LAPD
34.0281,-118.2788,LAPD
34.0309,-118.3078,LAPD
34.2119,-118.5885,LAPD
34.0915,-118.2974,LAPD
34.0003,-118.4744,LAPD
34.1228,-118.1965,LAPD
34.2032,-118.5623,LAPD
34.2361,-118.5441,LAPD
34.2894,-118.4508,LAPD
34.1929,-118.5546,LAPD
33.7796,-118.2703,LAPD
34.2047,-118.5966,LAPD
34.2541,-118.2974,LAPD
34.0289,-118.2003,LAPD
33.9746,-118.3239,LAPD
33.9632,-118.2814,LAPD
34.0169,-118.2643,LAPD
34.0262,-118.4169,LAPD
33.9906,-118.28,LAPD
34.0328,-118.2942,LAPD
34.2282,-118.5667,LAPD
34.0277,-118.207,LAPD
33.9746,-118.323,LAPD
34.0575,-118.2093,LAPD
34.1866,-118.4793,LAPD
34.0918,-118.3179,LAPD
34.113,-118.1825,LAPD
34.1053,-118.3148,LAPD
34.0369,-118.3739,LAPD
34.2217,-118.4248,LAPD
34.044,-118.2676,LAPD
34.1807,-118.5382,LAPD
34.018,-118.2104,LAPD
34.0761,-118.3616,LAPD
34.1528,-118.6311,LAPD
34.0629,-118.3824,LAPD
33.9521,-118.2565,LAPD
34.2572,-118.6039,LAPD
33.9757,-118.4249,LAPD
34.0867,-118.1768,LAPD
34.045,-118.2842,LAPD
34.0224,-118.2067,LAPD
33.9965,-118.2696,LAPD
34.2356,-118.474,LAPD
34.2157,-118.3965,LAPD
34.2523,-118.2859,LAPD
34.0299,-118.2541,LAPD
33.9601,-118.2681,LAPD
34.0416,-118.3836,LAPD
33.9736,-118.3299,LAPD
33.9756,-118.3323,LAPD
34.0138,-118.2844,LAPD
34.0048,-118.2685,LAPD
34.0982,-118.283,LAPD
34.1698,-118.536,LAPD
34.0091,-118.2916,LAPD
34.2377,-118.4677,LAPD
34.1958,-118.4181,LAPD
34.2318,-118.5723,LAPD
34.0561,-118.2302,LAPD
34.1957,-118.5965,LAPD
33.9872,-118.3282,LAPD
34.0787,-118.2017,LAPD
34.0336,-118.214,LAPD
34.2749,-118.5621,LAPD
34.0667,-118.2871,LAPD
34.2693,-118.4595,LAPD
34.1794,-118.4009,LAPD
33.9543,-118.2606,LAPD
34.0895,-118.2059,LAPD
34.1,-118.4158,LAPD
34.1871,-118.607,LAPD
34.0255,-118.3177,LAPD
34.0165,-118.2552,LAPD
34.068,-118.2766,LAPD
34.0536,-118.3133,LAPD
34.081,-118.2701,LAPD
34.2373,-118.5623,LAPD
34.0656,-118.2679,LAPD
34.0785,-118.3146,LAPD
33.7068,-118.2929,LAPD
34.2639,-118.5556,LAPD
34.0073,-118.2784,LAPD
34.0106,-118.2842,LAPD
33.7756,-118.2634,LAPD
34.2536,-118.5776,LAPD
33.9446,-118.2784,LAPD
34.0225,-118.2523,LAPD
34.0942,-118.3943,LAPD
34.0777,-118.3046,LAPD
34.111,-118.3239,LAPD
34.0509,-118.3633,LAPD
34.2794,-118.5239,LAPD
34.0493,-118.2829,LAPD
34.0581,-118.3132,LAPD
34.2391,-118.6003,LAPD
34.1909,-118.5772,LAPD
34.0793,-118.3114,LAPD
34.12,-118.1992,LAPD
34.1114,-118.1891,LAPD
34.0238,-118.284,LAPD
34.0345,-118.2241,LAPD
34.0816,-118.3091,LAPD
34.145,-118.3709,LAPD
34.0444,-118.4254,LAPD
34.1081,-118.1958,LAPD
34.0762,-118.3553,LAPD
34.0931,-118.1859,LAPD
34.1745,-118.5445,LAPD
34.0022,-118.2653,LAPD
33.9912,-118.2401,LAPD
34.282,-118.4089,LAPD
34.2655,-118.4761,LAPD
34.0167,-118.3656,LAPD
34.275,-118.5621,LAPD
33.995,-118.2783,LAPD
33.9351,-118.2542,LAPD
34.057,-118.1973,LAPD
34.2153,-118.4553,LAPD
34.0471,-118.3372,LAPD
34.0667,-118.2546,LAPD
34.0587,-118.3636,LAPD
34.2581,-118.4136,LAPD
34.1097,-118.2709,LAPD
33.9574,-118.2564,LAPD
34.1041,-118.2449,LAPD
34.232,-118.5623,LAPD
34.1228,-118.2138,LAPD
34.0982,-118.2823,LAPD
34.0188,-118.2028,LAPD
34.0656,-118.2168,LAPD
34.0421,-118.3457,LAPD
34.2059,-118.4204,LAPD
34.2012,-118.3819,LAPD
34.0684,-118.2609,LAPD
34.0185,-118.4076,LAPD
34.0306,-118.204,LAPD
34.1558,-118.355,LAPD
34.0782,-118.3721,LAPD
34.0326,-118.3351,LAPD
34.069,-118.5603,LAPD
34.1949,-118.5284,LAPD
34.0287,-118.2915,LAPD
33.9501,-118.287,LAPD
34.1449,-118.4052,LAPD
34.1649,-118.3632,LAPD
33.9431,-118.2695,LAPD
34.0691,-118.2655,LAPD
34.144,-118.4674,LAPD
34.0152,-118.2303,LAPD
34.0274,-118.2846,LAPD
34.2476,-118.6057,LAPD
33.9574,-118.4431,LAPD
34.0337,-118.3345,LAPD
34.295,-118.4531,LAPD
34.0345,-118.3811,LAPD
34.1205,-118.2436,LAPD
34.2223,-118.4896,LAPD
34.1939,-118.4946,LAPD
34.2059,-118.5734,LAPD
34.0642,-118.3721,LAPD
34,-118.465,LAPD
34.0455,-118.2198,LAPD
34.0439,-118.2847,LAPD
33.8918,-118.283,LAPD
34.0583,-118.2692,LAPD
33.941,-118.2463,LAPD
34.2136,-118.5896,LAPD
34.1921,-118.4619,LAPD
34.2609,-118.4674,LAPD
33.9921,-118.316,LAPD
34.0335,-118.399,LAPD
34.2576,-118.4441,LAPD
34.0191,-118.4113,LAPD
34.0495,-118.2564,LAPD
34.1649,-118.4487,LAPD
34.25,-118.582,LAPD
34.06,-118.2793,LAPD
34.2898,-118.461,LAPD
33.8542,-118.2992,LAPD
34.2645,-118.5601,LAPD
34.0005,-118.2915,LAPD
34.13,-118.2308,LAPD
34.0623,-118.198,LAPD
34.1946,-118.3878,LAPD
33.7806,-118.2503,LAPD
34.2121,-118.366,LAPD
34.0891,-118.2992,LAPD
34.3091,-118.4593,LAPD
33.9892,-118.2849,LAPD
34.0066,-118.2697,LAPD
33.9708,-118.2763,LAPD
34.0536,-118.2455,LAPD
34.2731,-118.3507,LAPD
34.0469,-118.3867,LAPD
34.1094,-118.1985,LAPD
34.0403,-118.3664,LAPD
33.9966,-118.2502,LAPD
34.0871,-118.3222,LAPD
34.1576,-118.4251,LAPD
34.2012,-118.4462,LAPD
34.2139,-118.4793,LAPD
34.2346,-118.5754,LAPD
33.9851,-118.2765,LAPD
34.2258,-118.4861,LAPD
34.2576,-118.4338,LAPD
34.0232,-118.3993,LAPD
34.1649,-118.4172,LAPD
34.021,-118.3486,LAPD
34.1667,-118.4487,LAPD
33.951,-118.2396,LAPD
34.0669,-118.3397,LAPD
34.0376,-118.2974,LAPD
34.023,-118.2439,LAPD
34.0156,-118.2129,LAPD
33.9984,-118.2454,LAPD
34.3161,-118.4287,LAPD
34.034,-118.441,LAPD
34.2904,-118.4541,LAPD
33.7351,-118.2858,LAPD
33.9834,-118.2652,LAPD
34.0368,-118.4471,LAPD
34.1686,-118.5952,LAPD
34.0928,-118.2813,LAPD
33.9368,-118.2542,LAPD
34.0453,-118.3508,LAPD
34.2233,-118.3601,LAPD
34.0292,-118.4501,LAPD
34.3106,-118.4561,LAPD
33.757,-118.2923,LAPD
34.1657,-118.6243,LAPD
34.0351,-118.4385,LAPD
33.7315,-118.2836,LAPD
34.261,-118.4461,LAPD
34.0256,-118.3212,LAPD
34.0416,-118.2096,LAPD
34.0763,-118.2942,LAPD
34.2202,-118.3725,LAPD
34.1181,-118.2364,LAPD
34.0466,-118.4457,LAPD
34.0159,-118.2082,LAPD
34.2449,-118.5928,LAPD
34.0146,-118.2565,LAPD
34.1464,-118.3963,LAPD
34.001,-118.3089,LAPD
33.9432,-118.3079,LAPD
34.1555,-118.4775,LAPD
34.1106,-118.1936,LAPD
34.0319,-118.2539,LAPD
34.0783,-118.3135,LAPD
34.008,-118.2409,LAPD
33.9996,-118.2871,LAPD
33.9691,-118.4367,LAPD
33.9325,-118.2652,LAPD
34.0342,-118.3778,LAPD
34.1958,-118.389,LAPD
33.9934,-118.2671,LAPD
33.9645,-118.2739,LAPD
34.0142,-118.1965,LAPD
34.0545,-118.3064,LAPD
34.2743,-118.4723,LAPD
34.0243,-118.2876,LAPD
34.2093,-118.5994,LAPD
34.2088,-118.3531,LAPD
33.9826,-118.3554,LAPD
34.1569,-118.4487,LAPD
34.0349,-118.2834,LAPD
33.9487,-118.3079,LAPD
34.1498,-118.4421,LAPD
34.1726,-118.5507,LAPD
33.9694,-118.2564,LAPD
33.9655,-118.2827,LAPD
34.0016,-118.2389,LAPD
34.1587,-118.5273,LAPD
34.038,-118.3462,LAPD
34.0541,-118.2804,LAPD
33.7415,-118.2923,LAPD
34.0603,-118.2163,LAPD
34.0303,-118.284,LAPD
34.1333,-118.1935,LAPD
34.0234,-118.4139,LAPD
34.04,-118.4631,LAPD
34.2249,-118.5059,LAPD
34.1052,-118.3205,LAPD
33.783,-118.2562,LAPD
34.2267,-118.38,LAPD
34.1792,-118.603,LAPD
34.1867,-118.4181,LAPD
34.2273,-118.403,LAPD
34.2225,-118.3733,LAPD
33.959,-118.2916,LAPD
34.0092,-118.2827,LAPD
34.1165,-118.3923,LAPD
34.1005,-118.3148,LAPD
33.9664,-118.3134,LAPD
34.0835,-118.3288,LAPD
34.2666,-118.476,LAPD
33.9698,-118.3966,LAPD
34.055,-118.2891,LAPD
34.1512,-118.4662,LAPD
34.0803,-118.3462,LAPD
34.0503,-118.3704,LAPD
34.1019,-118.3387,LAPD
34.1866,-118.5295,LAPD
34.212,-118.5579,LAPD
34.0985,-118.318,LAPD
33.9301,-118.2761,LAPD
34.0191,-118.2629,LAPD
34.0201,-118.2105,LAPD
34.0565,-118.2445,LAPD
34.0045,-118.4213,LAPD
34.3042,-118.4582,LAPD
34.0981,-118.2798,LAPD
34.0711,-118.326,LAPD
34.2318,-118.5755,LAPD
34.2319,-118.4719,LAPD
34.0048,-118.2539,LAPD
34.1017,-118.3582,LAPD
34.2227,-118.3877,LAPD
34.0647,-118.3424,LAPD
34.0304,-118.3582,LAPD
34.0926,-118.3342,LAPD
34.0534,-118.2201,LAPD
34.0557,-118.2227,LAPD
34.0468,-118.2031,LAPD
34.0286,-118.2497,LAPD
34.003,-118.2565,LAPD
33.9446,-118.2804,LAPD
34.2464,-118.5973,LAPD
34.073,-118.3236,LAPD
34.1529,-118.3741,LAPD
34,-118.3149,LAPD
34.0424,-118.3043,LAPD
34.1038,-118.2598,LAPD
34.2013,-118.4601,LAPD
34.0928,-118.1818,LAPD
34.2355,-118.5775,LAPD
34.0427,-118.2009,LAPD
34.0209,-118.21,LAPD
34.0881,-118.1877,LAPD
34.1922,-118.3802,LAPD
34.1794,-118.4204,LAPD
33.9551,-118.3003,LAPD
34.2391,-118.5295,LAPD
34.0935,-118.3299,LAPD
34.0409,-118.345,LAPD
34.1749,-118.536,LAPD
34.0574,-118.2621,LAPD
33.9936,-118.2702,LAPD
34.0982,-118.3768,LAPD
34.2071,-118.44,LAPD
34.277,-118.4199,LAPD
34.0109,-118.3326,LAPD
34.0027,-118.2878,LAPD
34.2355,-118.5929,LAPD
34.0729,-118.2664,LAPD
33.956,-118.4492,LAPD
34.2103,-118.3845,LAPD
34.2373,-118.5872,LAPD
34.2024,-118.4412,LAPD
34.0744,-118.2654,LAPD
34.2372,-118.3713,LAPD
34.1961,-118.4225,LAPD
34.0793,-118.2148,LAPD
34.0092,-118.282,LAPD
33.9851,-118.2739,LAPD
33.9665,-118.2608,LAPD
34.2291,-118.2978,LAPD
34.0464,-118.4488,LAPD
34.1074,-118.3311,LAPD
34.1216,-118.2001,LAPD
33.989,-118.3294,LAPD
34.2384,-118.5886,LAPD
33.9993,-118.4397,LAPD
