latitude,longitude,dataset,unique_coordinate_id
34.0382,-118.287,LAPD,44590
34.196,-118.4052,LAPD,44591
34.1809,-118.609,LAPD,44592
34.1434,-118.3975,LAPD,44593
34.3112,-118.4587,LAPD,44594
34.1666,-118.5958,LAPD,44595
34.1595,-118.3571,LAPD,44596
34.2397,-118.5954,LAPD,44597
34.1922,-118.3987,LAPD,44598
34.1429,-118.3703,LAPD,44599
34.164,-118.374,LAPD,9135
34.1609,-118.3704,LAPD,44600
34.2356,-118.4807,LAPD,44601
34.1524,-118.3697,LAPD,44602
34.2039,-118.5808,LAPD,44603
33.9593,-118.2761,LAPD,44604
33.9038,-118.2872,LAPD,44605
34.2236,-118.3675,LAPD,44606
34.1921,-118.3877,LAPD,44607
34.2428,-118.5361,LAPD,20114
34.2409,-118.5886,LAPD,44608
34.1958,-118.4008,LAPD,44609
34.3226,-118.4639,LAPD,44610
34.1837,-118.3965,LAPD,44611
34.1438,-118.4052,LAPD,44612
34.253,-118.4075,LAPD,44613
34.3116,-118.4713,LAPD,18210
34.1711,-118.3783,LAPD,44614
34.2028,-118.6059,LAPD,44615
34.1722,-118.3877,LAPD,44616
34.058,-118.3087,LAPD,44617
34.2337,-118.423,LAPD,44618
34.2338,-118.4851,LAPD,44619
34.178,-118.577,LAPD,44620
34.2557,-118.5023,LAPD,44621
34.2332,-118.4503,LAPD,44622
34.1878,-118.5975,LAPD,44623
34.1904,-118.3997,LAPD,44624
34.2024,-118.6081,LAPD,44625
34.1667,-118.3922,LAPD,44626
34.2751,-118.4488,LAPD,44627
34.1681,-118.3703,LAPD,44628
34.3043,-118.4551,LAPD,44629
34.2089,-118.4154,LAPD,44630
33.9431,-118.2391,LAPD,44631
34.1468,-118.3644,LAPD,44632
34.1885,-118.367,LAPD,44633
34.2355,-118.5274,LAPD,21255
33.9371,-118.239,LAPD,44634
34.2337,-118.4676,LAPD,44635
33.9519,-118.2781,LAPD,44636
34.2968,-118.4553,LAPD,44637
34.1802,-118.3672,LAPD,44638
33.9037,-118.2916,LAPD,44639
34.2012,-118.4035,LAPD,44640
34.1785,-118.3816,LAPD,44641
34.3018,-118.4432,LAPD,44642
34.1722,-118.3686,LAPD,44643
34.3104,-118.4662,LAPD,44644
33.9493,-118.254,LAPD,44645
33.9262,-118.2826,LAPD,44646
34.2879,-118.4528,LAPD,44647
34.1867,-118.3637,LAPD,44648
34.1284,-118.3472,LAPD,44649
34.2067,-118.3801,LAPD,44650
34.2769,-118.4353,LAPD,44651
34.174,-118.3807,LAPD,44652
34.3167,-118.4088,LAPD,44653
34.0578,-118.2869,LAPD,44654
34.2355,-118.4553,LAPD,44655
34.2746,-118.4068,LAPD,44656
33.9556,-118.2651,LAPD,44657
34.2076,-118.3866,LAPD,44658
34.1867,-118.3768,LAPD,44659
34.144,-118.3659,LAPD,44660
34.0745,-118.2879,LAPD,44661
33.892,-118.2917,LAPD,44662
34.1711,-118.379,LAPD,44663
34.2394,-118.5084,LAPD,44664
34.1406,-118.3914,LAPD,44665
34.1976,-118.399,LAPD,44666
34.1595,-118.3615,LAPD,44667
34.194,-118.3648,LAPD,44668
34.2943,-118.5458,LAPD,44669
34.2287,-118.5377,LAPD,44670
34.1722,-118.4052,LAPD,44671
34.1432,-118.3658,LAPD,44672
34.1939,-118.4356,LAPD,44673
34.163,-118.374,LAPD,15859
34.1867,-118.4052,LAPD,44674
34.1524,-118.3703,LAPD,44675
34.1831,-118.3833,LAPD,44676
34.3095,-118.4672,LAPD,44677
34.2137,-118.6049,LAPD,44678
34.1875,-118.3921,LAPD,44679
34.0382,-118.2847,LAPD,44680
34.1684,-118.3703,LAPD,44681
34.1627,-118.368,LAPD,44682
34.174,-118.3604,LAPD,44683
34.1471,-118.4138,LAPD,44684
34.2178,-118.4287,LAPD,44685
33.992,-118.4206,LAPD,44686
34.2647,-118.5253,LAPD,44687
34.1695,-118.3774,LAPD,44688
33.9439,-118.2346,LAPD,44689
34.1593,-118.5756,LAPD,44690
34.0213,-118.3515,LAPD,44691
34.0109,-118.3123,LAPD,44692
34.0362,-118.3272,LAPD,44693
34.017,-118.3654,LAPD,44694
33.9867,-118.3089,LAPD,44695
34.0485,-118.2513,LAPD,44696
34.0454,-118.2608,LAPD,44697
34.0364,-118.2603,LAPD,44698
34.053,-118.2548,LAPD,44699
34.0524,-118.2573,LAPD,44700
34.0628,-118.2395,LAPD,44701
34.0673,-118.2499,LAPD,44702
34.0603,-118.2439,LAPD,44703
34.035,-118.2386,LAPD,44704
34.041,-118.2432,LAPD,44705
34.0394,-118.2405,LAPD,44706
34.0411,-118.2545,LAPD,44707
34.0458,-118.2396,LAPD,44708
34.0333,-118.2697,LAPD,44709
34.0407,-118.2541,LAPD,44710
34.0363,-118.2619,LAPD,44711
34.0406,-118.2418,LAPD,44712
34.0415,-118.2374,LAPD,44713
34.0514,-118.2451,LAPD,44714
34.0492,-118.2391,LAPD,44715
34.0421,-118.2397,LAPD,44716
34.0357,-118.2593,LAPD,44717
34.0403,-118.2308,LAPD,44718
34.0359,-118.2711,LAPD,26471
34.0367,-118.2682,LAPD,44719
34.046,-118.2326,LAPD,44720
34.0434,-118.2577,LAPD,44721
34.0668,-118.2497,LAPD,44722
34.0454,-118.236,LAPD,44723
34.0517,-118.2491,LAPD,44724
34.0472,-118.2351,LAPD,44725
34.0459,-118.2668,LAPD,44726
34.0369,-118.2607,LAPD,44727
34.0499,-118.2312,LAPD,44728
34.0396,-118.2671,LAPD,44729
34.0478,-118.2502,LAPD,44730
34.0494,-118.2581,LAPD,44731
34.0343,-118.262,LAPD,44732
34.0511,-118.2608,LAPD,44733
34.0544,-118.2378,LAPD,44734
34.0424,-118.2718,LAPD,19501
34.0434,-118.2349,LAPD,44735
34.0503,-118.2506,LAPD,44736
34.0439,-118.2399,LAPD,44737
34.0429,-118.2397,LAPD,44738
34.0363,-118.2677,LAPD,44739
34.0457,-118.269,LAPD,44740
34.0626,-118.2445,LAPD,44741
34.0395,-118.2617,LAPD,44742
34.0693,-118.2488,LAPD,44743
34.0363,-118.2693,LAPD,44744
34.0502,-118.2574,LAPD,44745
34.0376,-118.2594,LAPD,44746
34.0665,-118.2328,LAPD,44747
34.0643,-118.2306,LAPD,44748
34.0372,-118.2654,LAPD,44749
34.0804,-118.2706,LAPD,44750
34.0645,-118.2515,LAPD,44751
34.0478,-118.2711,LAPD,44752
34.0818,-118.288,LAPD,44753
34.0751,-118.2563,LAPD,44754
34.0719,-118.2822,LAPD,44755
34.0599,-118.2682,LAPD,44756
34.0616,-118.2795,LAPD,44757
34.0563,-118.2809,LAPD,44758
34.0678,-118.2728,LAPD,44759
34.0437,-118.2748,LAPD,44760
34.0599,-118.2622,LAPD,44761
34.0777,-118.2903,LAPD,44762
34.0693,-118.2582,LAPD,44763
34.0647,-118.2657,LAPD,44764
34.0576,-118.2644,LAPD,44765
34.0746,-118.2707,LAPD,44766
34.0607,-118.2725,LAPD,44767
34.0526,-118.2771,LAPD,44768
34.0683,-118.2739,LAPD,44769
34.0498,-118.2754,LAPD,44770
34.0446,-118.2769,LAPD,44771
34.0605,-118.2815,LAPD,44772
34.0847,-118.2762,LAPD,44773
34.0791,-118.2718,LAPD,44774
34.0591,-118.2827,LAPD,44775
34.0564,-118.2702,LAPD,44776
34.0562,-118.2696,LAPD,44777
34.0533,-118.2829,LAPD,44778
34.0719,-118.2729,LAPD,44779
34.063,-118.2598,LAPD,44780
34.0658,-118.2814,LAPD,44781
34.0637,-118.2714,LAPD,44782
34.0725,-118.2748,LAPD,44783
34.053,-118.2672,LAPD,44784
34.0672,-118.2741,LAPD,44785
34.0525,-118.2815,LAPD,44786
34.0406,-118.2757,LAPD,44787
34.0423,-118.2808,LAPD,44788
34.0419,-118.2799,LAPD,44789
34.0629,-118.2823,LAPD,44790
34.0686,-118.2746,LAPD,44791
34.0601,-118.2806,LAPD,22839
34.0602,-118.2713,LAPD,44792
34.0683,-118.2663,LAPD,44793
34.0446,-118.2723,LAPD,44794
34.0396,-118.2833,LAPD,44795
34.088,-118.2979,LAPD,44796
34.0706,-118.2614,LAPD,44797
34.0748,-118.2586,LAPD,44798
34.0442,-118.2758,LAPD,44799
34.0627,-118.2782,LAPD,44800
34.0325,-118.3669,LAPD,44801
34.0325,-118.3503,LAPD,44802
34.0263,-118.326,LAPD,44803
34.0203,-118.2852,LAPD,44804
34.0055,-118.2916,LAPD,44805
34.0312,-118.3338,LAPD,44806
34.0217,-118.3723,LAPD,44807
34.028,-118.3469,LAPD,25454
34.0194,-118.3089,LAPD,44808
34.008,-118.3351,LAPD,44809
34.0355,-118.3024,LAPD,44810
34.0174,-118.3045,LAPD,44811
34.0305,-118.3615,LAPD,44812
34.023,-118.3295,LAPD,44813
34.0037,-118.2915,LAPD,44814
34.0328,-118.2974,LAPD,44815
34.0344,-118.3212,LAPD,44816
34.0204,-118.2809,LAPD,44817
34.0309,-118.3313,LAPD,44818
34.0046,-118.29,LAPD,44819
34.0264,-118.2915,LAPD,44820
34.0365,-118.2767,LAPD,44821
34.0364,-118.2943,LAPD,44822
34.0037,-118.3193,LAPD,44823
34.0037,-118.2871,LAPD,44824
34.0151,-118.3657,LAPD,44825
34.0181,-118.2846,LAPD,44826
34.0223,-118.3329,LAPD,44827
34.0327,-118.3078,LAPD,44828
34.0313,-118.3644,LAPD,44829
34.0184,-118.2845,LAPD,44830
34.0246,-118.3138,LAPD,44831
34.0128,-118.3078,LAPD,44832
34.0035,-118.3565,LAPD,44833
34.0311,-118.2749,LAPD,44834
34.0178,-118.3183,LAPD,44835
34.0261,-118.3272,LAPD,44836
34.0278,-118.3609,LAPD,44837
34.0434,-118.1954,LAPD,44838
34.0567,-118.2024,LAPD,44839
34.089,-118.182,LAPD,44840
34.0775,-118.195,LAPD,44841
34.0905,-118.1647,LAPD,44842
34.0159,-118.201,LAPD,44843
34.0489,-118.1944,LAPD,44844
34.0881,-118.1738,LAPD,44845
34.0838,-118.181,LAPD,44846
34.0797,-118.2183,LAPD,44847
34.0554,-118.2045,LAPD,44848
34.092,-118.204,LAPD,44849
34.0295,-118.2047,LAPD,44850
34.0268,-118.2075,LAPD,44851
34.0703,-118.1729,LAPD,44852
34.0392,-118.2064,LAPD,44853
34.0721,-118.1992,LAPD,44854
34.0581,-118.1938,LAPD,44855
34.0234,-118.2229,LAPD,44856
34.0583,-118.1978,LAPD,44857
34.0607,-118.1991,LAPD,44858
34.0471,-118.2186,LAPD,44859
34.0909,-118.1652,LAPD,44860
34.093,-118.1617,LAPD,44861
34.0488,-118.2123,LAPD,44862
34.0277,-118.1947,LAPD,44863
34.0503,-118.2181,LAPD,44864
34.0382,-118.2065,LAPD,44865
34.0588,-118.1989,LAPD,44866
34.0646,-118.1972,LAPD,44867
34.0834,-118.178,LAPD,44868
34.0736,-118.2157,LAPD,44869
34.0617,-118.2127,LAPD,44870
34.0502,-118.2222,LAPD,44871
34.0477,-118.2278,LAPD,44872
34.0364,-118.2144,LAPD,44873
34.0395,-118.2003,LAPD,44874
34.0383,-118.2156,LAPD,44875
34.0852,-118.1806,LAPD,44876
34.0702,-118.22,LAPD,44877
34.0754,-118.1702,LAPD,44878
34.0363,-118.1956,LAPD,44879
34.066,-118.2154,LAPD,44880
34.0868,-118.177,LAPD,44881
34.046,-118.206,LAPD,11775
34.0253,-118.213,LAPD,44882
33.7538,-118.2923,LAPD,44883
33.736,-118.2857,LAPD,44884
33.7369,-118.2835,LAPD,44885
33.7611,-118.2929,LAPD,44886
33.7799,-118.2796,LAPD,44887
33.7411,-118.2879,LAPD,44888
33.7935,-118.2607,LAPD,44889
33.7297,-118.2902,LAPD,24439
33.7489,-118.2798,LAPD,44890
33.746,-118.2817,LAPD,44891
33.7484,-118.2967,LAPD,44892
33.7192,-118.3208,LAPD,44893
33.7895,-118.2999,LAPD,44894
33.7905,-118.28,LAPD,44895
33.7068,-118.2879,LAPD,44896
33.7729,-118.2593,LAPD,44897
33.7948,-118.3011,LAPD,44898
33.8234,-118.3015,LAPD,44899
33.7817,-118.2976,LAPD,44900
33.7729,-118.258,LAPD,44901
33.7447,-118.2923,LAPD,44902
33.7792,-118.2493,LAPD,44903
33.791,-118.2936,LAPD,44904
33.7952,-118.2682,LAPD,44905
33.7959,-118.2415,LAPD,44906
33.7324,-118.2857,LAPD,44907
33.8092,-118.3083,LAPD,44908
33.7656,-118.3021,LAPD,44909
33.7105,-118.286,LAPD,44910
33.7589,-118.2872,LAPD,44911
33.7194,-118.3216,LAPD,44912
33.7755,-118.2803,LAPD,44913
33.8112,-118.3039,LAPD,44914
33.7442,-118.2901,LAPD,44915
33.8698,-118.2858,LAPD,44916
33.7089,-118.2855,LAPD,44917
33.7913,-118.2427,LAPD,44918
33.7442,-118.2796,LAPD,44921
33.7388,-118.2857,LAPD,44922
33.7297,-118.2836,LAPD,44923
33.7352,-118.2923,LAPD,44924
33.7538,-118.2919,LAPD,44925
33.7361,-118.2901,LAPD,44926
33.706,-118.2898,LAPD,44927
33.7657,-118.3108,LAPD,44928
33.8429,-118.304,LAPD,44929
33.7758,-118.2582,LAPD,44930
33.7406,-118.2901,LAPD,44931
33.7578,-118.2923,LAPD,44932
33.7888,-118.2644,LAPD,44933
33.7817,-118.2335,LAPD,44934
33.7379,-118.2901,LAPD,44935
33.7486,-118.3028,LAPD,44936
33.7836,-118.2486,LAPD,44937
33.7219,-118.2911,LAPD,44938
33.7911,-118.2652,LAPD,44939
33.8583,-118.2993,LAPD,44940
33.7796,-118.2689,LAPD,44941
33.7832,-118.2803,LAPD,44942
33.7933,-118.2635,LAPD,44943
33.7456,-118.2923,LAPD,44944
33.737,-118.2857,LAPD,44945
33.7842,-118.254,LAPD,22733
34.0992,-118.3414,LAPD,44946
34.0863,-118.3051,LAPD,44947
34.1016,-118.3442,LAPD,44948
34.1007,-118.335,LAPD,44949
34.1081,-118.3308,LAPD,44950
34.1005,-118.3136,LAPD,44951
34.0994,-118.3147,LAPD,44952
34.0835,-118.3277,LAPD,25707
34.0956,-118.3092,LAPD,44953
34.0853,-118.3299,LAPD,44954
34.0855,-118.3091,LAPD,44955
34.0962,-118.3517,LAPD,44956
34.0997,-118.3338,LAPD,44957
34.0969,-118.3109,LAPD,44958
34.0948,-118.3092,LAPD,44959
34.0998,-118.3489,LAPD,44961
34.0948,-118.3157,LAPD,44962
34.0849,-118.3125,LAPD,44963
34.1049,-118.3418,LAPD,44964
34.0967,-118.3028,LAPD,44965
34.1017,-118.3237,LAPD,44966
34.0994,-118.3077,LAPD,44967
34.0926,-118.3289,LAPD,18735
34.0928,-118.3157,LAPD,44968
34.1016,-118.3311,LAPD,44969
34.0615,-118.3681,LAPD,44970
34.0439,-118.3449,LAPD,44971
34.0761,-118.3594,LAPD,44972
34.0488,-118.337,LAPD,44974
34.0404,-118.3544,LAPD,44975
34.0375,-118.3742,LAPD,44976
34.0535,-118.346,LAPD,44977
34.0719,-118.3614,LAPD,44978
34.0399,-118.3324,LAPD,44979
34.0478,-118.3267,LAPD,21800
34.0504,-118.3448,LAPD,44980
34.0784,-118.3766,LAPD,44981
34.0753,-118.3887,LAPD,44982
34.0489,-118.3855,LAPD,44983
34.0466,-118.4499,LAPD,44984
34.0421,-118.4382,LAPD,44985
34.0553,-118.391,LAPD,44986
34.0499,-118.4604,LAPD,44987
34.0365,-118.4361,LAPD,44988
34.0456,-118.4505,LAPD,44989
34.0487,-118.44,LAPD,44990
34.033,-118.4336,LAPD,44991
34.0389,-118.4311,LAPD,44992
34.0322,-118.4318,LAPD,44993
34.0292,-118.3968,LAPD,44994
34.0481,-118.4091,LAPD,44995
34.05,-118.3811,LAPD,44996
34.0495,-118.4481,LAPD,44997
34.0307,-118.4476,LAPD,44998
34.0467,-118.4643,LAPD,44999
34.0413,-118.4617,LAPD,45000
34.0458,-118.4513,LAPD,45001
34.0492,-118.4456,LAPD,45002
34.0387,-118.4403,LAPD,45003
34.0389,-118.4613,LAPD,45004
34.0507,-118.4345,LAPD,45005
34.048,-118.5269,LAPD,45006
34.0391,-118.4666,LAPD,45007
34.0499,-118.437,LAPD,45008
34.0445,-118.4416,LAPD,45009
34.0471,-118.3762,LAPD,45010
34.0371,-118.4575,LAPD,45011
34.0341,-118.4482,LAPD,45012
34.0537,-118.4031,LAPD,45013
34.0459,-118.4507,LAPD,45014
34.0442,-118.4493,LAPD,45015
34.0411,-118.4621,LAPD,45016
34.0491,-118.3761,LAPD,45017
34.0475,-118.4463,LAPD,45018
34.048,-118.4626,LAPD,45019
34.0534,-118.3762,LAPD,45020
34.0468,-118.3861,LAPD,45021
34.0342,-118.38,LAPD,45022
34.0299,-118.4492,LAPD,45023
34.0321,-118.4448,LAPD,45024
34.043,-118.3785,LAPD,45025
34.0531,-118.468,LAPD,45026
34.0324,-118.4537,LAPD,45027
34.0416,-118.4391,LAPD,45028
34.0516,-118.3762,LAPD,45029
34.0309,-118.4451,LAPD,45030
34.0528,-118.4167,LAPD,45031
34.0328,-118.4366,LAPD,45032
34.0483,-118.4424,LAPD,45033
34.0398,-118.4598,LAPD,45034
34.0768,-118.5054,LAPD,45035
34.0394,-118.4502,LAPD,45036
34.0527,-118.4299,LAPD,45037
34.0406,-118.378,LAPD,45039
34.0343,-118.4299,LAPD,45040
34.0347,-118.4382,LAPD,45041
34.0831,-118.4437,LAPD,45042
34.036,-118.445,LAPD,45043
34.0483,-118.447,LAPD,45044
34.1826,-118.4596,LAPD,45045
34.15,-118.4489,LAPD,45046
34.2103,-118.4629,LAPD,45047
34.1576,-118.406,LAPD,45048
34.1985,-118.4624,LAPD,45049
34.1867,-118.4618,LAPD,45050
34.1576,-118.4649,LAPD,45051
34.182,-118.4662,LAPD,45052
34.1994,-118.4662,LAPD,20427
34.174,-118.4485,LAPD,45053
34.1504,-118.4225,LAPD,45054
34.1794,-118.4444,LAPD,45055
34.1491,-118.4377,LAPD,45056
34.1721,-118.4443,LAPD,45057
34.2069,-118.4312,LAPD,45058
34.1721,-118.4463,LAPD,45059
34.1594,-118.4421,LAPD,45060
34.1867,-118.4575,LAPD,45061
34.1576,-118.4236,LAPD,45062
34.2012,-118.4574,LAPD,45063
34.1804,-118.4203,LAPD,45064
34.1649,-118.4465,LAPD,45065
34.1548,-118.4531,LAPD,45066
34.2072,-118.4312,LAPD,17202
34.1827,-118.4509,LAPD,45067
34.1513,-118.4511,LAPD,45068
34.1731,-118.464,LAPD,45069
34.1996,-118.4487,LAPD,45070
34.1867,-118.4421,LAPD,45071
34.1504,-118.4249,LAPD,45072
34.1536,-118.4259,LAPD,45073
34.1776,-118.44,LAPD,45074
34.1794,-118.4162,LAPD,45075
34.1758,-118.451,LAPD,45076
34.2057,-118.4531,LAPD,45077
34.1794,-118.4672,LAPD,45078
34.1548,-118.4465,LAPD,45079
34.155,-118.441,LAPD,2281
34.1704,-118.4389,LAPD,45080
34.1721,-118.4474,LAPD,45081
34.1748,-118.4474,LAPD,45082
34.196,-118.4367,LAPD,45083
34.1576,-118.4191,LAPD,45084
34.2049,-118.4356,LAPD,45085
34.1576,-118.4181,LAPD,45086
34.2066,-118.4673,LAPD,45087
34.2121,-118.4661,LAPD,45088
34.1594,-118.4443,LAPD,45089
34.158,-118.4487,LAPD,17069
34.1469,-118.4496,LAPD,45090
34.1684,-118.4205,LAPD,45091
34.1635,-118.44,LAPD,45092
34.1721,-118.4488,LAPD,45093
34.1557,-118.44,LAPD,45094
34.1976,-118.4662,LAPD,45095
34.1985,-118.4487,LAPD,45096
34.1739,-118.5183,LAPD,45097
34.2001,-118.5011,LAPD,45098
34.1876,-118.5573,LAPD,45099
34.1774,-118.5387,LAPD,45100
34.1957,-118.5386,LAPD,45101
34.212,-118.5361,LAPD,19280
34.1706,-118.5436,LAPD,45102
34.1745,-118.5384,LAPD,45103
34.1939,-118.5535,LAPD,45104
34.1976,-118.4749,LAPD,45105
34.1703,-118.536,LAPD,45106
34.2193,-118.5186,LAPD,45107
34.203,-118.5348,LAPD,45108
34.2198,-118.4749,LAPD,45109
34.2212,-118.5055,LAPD,45110
34.1939,-118.5174,LAPD,45111
34.2196,-118.5197,LAPD,45112
34.1772,-118.5432,LAPD,45113
34.1853,-118.5348,LAPD,45114
34.1471,-118.478,LAPD,45115
34.1636,-118.522,LAPD,45116
34.1707,-118.5408,LAPD,45117
34.1939,-118.4793,LAPD,45118
34.2022,-118.4815,LAPD,45119
34.1413,-118.506,LAPD,45120
34.1601,-118.5033,LAPD,45121
34.2139,-118.4764,LAPD,45122
34.1877,-118.5,LAPD,45123
34.195,-118.4836,LAPD,45124
34.1902,-118.5448,LAPD,45125
34.2021,-118.5109,LAPD,45126
34.1749,-118.5344,LAPD,45127
34.1993,-118.5471,LAPD,45128
34.1884,-118.5571,LAPD,45129
34.2012,-118.4989,LAPD,45130
34.1848,-118.536,LAPD,45131
34.2029,-118.4964,LAPD,45132
34.1866,-118.5559,LAPD,45133
34.2175,-118.5567,LAPD,45134
34.1866,-118.4859,LAPD,45135
34.2012,-118.4978,LAPD,45136
34.1723,-118.5447,LAPD,45137
34.1825,-118.5348,LAPD,45138
34.1867,-118.4756,LAPD,45139
34.1726,-118.5517,LAPD,45140
34.1757,-118.5407,LAPD,45141
34.1716,-118.5407,LAPD,45142
34.1409,-118.4787,LAPD,45143
34.2107,-118.5273,LAPD,45144
34.1123,-118.249,LAPD,45145
34.0853,-118.224,LAPD,45146
34.1104,-118.2514,LAPD,45147
34.1127,-118.1854,LAPD,45148
34.1071,-118.194,LAPD,45149
34.114,-118.1841,LAPD,45150
34.1043,-118.1977,LAPD,45151
34.0929,-118.2098,LAPD,45152
34.1117,-118.2361,LAPD,45153
34.1201,-118.2289,LAPD,45154
34.0889,-118.2597,LAPD,45155
34.1272,-118.187,LAPD,45156
34.1346,-118.2175,LAPD,45157
34.1383,-118.2178,LAPD,45158
34.0782,-118.2604,LAPD,45159
34.0786,-118.2605,LAPD,45160
34.1211,-118.2048,LAPD,45161
34.0791,-118.2598,LAPD,45162
34.109,-118.194,LAPD,45163
34.1048,-118.1969,LAPD,45164
34.1075,-118.1986,LAPD,45165
34.1106,-118.199,LAPD,45166
34.082,-118.2614,LAPD,45167
34.09,-118.2591,LAPD,45168
34.0889,-118.2594,LAPD,22262
34.1039,-118.1974,LAPD,45169
34.0928,-118.2825,LAPD,25967
34.08,-118.2602,LAPD,45170
34.1236,-118.226,LAPD,45171
34.0792,-118.268,LAPD,45172
34.1113,-118.1805,LAPD,45173
34.0913,-118.2091,LAPD,45174
34.0957,-118.2867,LAPD,22176
34.1039,-118.2014,LAPD,45175
34.0904,-118.2128,LAPD,45176
34.0969,-118.2929,LAPD,45177
34.0845,-118.2622,LAPD,45178
34.0875,-118.2259,LAPD,19769
34.1021,-118.2021,LAPD,45179
34.1187,-118.2318,LAPD,45180
34.1141,-118.1861,LAPD,45181
34.1079,-118.1862,LAPD,45182
34.1071,-118.2509,LAPD,45183
34.1063,-118.2493,LAPD,45184
34.0874,-118.2177,LAPD,45185
34.086,-118.2248,LAPD,45186
34.0787,-118.2668,LAPD,45187
34.1303,-118.2167,LAPD,45188
34.1365,-118.1875,LAPD,45189
34.1469,-118.1843,LAPD,45190
34.1053,-118.2055,LAPD,45191
34.0805,-118.2617,LAPD,45192
34.0899,-118.2592,LAPD,45193
34.0988,-118.2062,LAPD,45194
34.1403,-118.226,LAPD,45195
34.0935,-118.2893,LAPD,45196
34.1076,-118.1968,LAPD,45197
34.0924,-118.2902,LAPD,45198
34.0945,-118.259,LAPD,45199
34.1392,-118.1981,LAPD,45200
34.1179,-118.1835,LAPD,45201
34.1042,-118.2449,LAPD,45202
34.1135,-118.182,LAPD,45203
34.1166,-118.1927,LAPD,45204
34.0782,-118.2608,LAPD,45205
34.1393,-118.2152,LAPD,45206
34.0947,-118.227,LAPD,45207
34.1073,-118.2404,LAPD,45208
34.1062,-118.2053,LAPD,45209
34.103,-118.1964,LAPD,45210
34.0891,-118.2145,LAPD,45211
34.0835,-118.2219,LAPD,45212
34.1428,-118.2245,LAPD,17525
34.1076,-118.1889,LAPD,45213
34.0982,-118.2871,LAPD,45214
34.1202,-118.1825,LAPD,45215
34.0877,-118.2502,LAPD,45216
34.1395,-118.2015,LAPD,45217
34.1061,-118.2518,LAPD,45218
34.0994,-118.2874,LAPD,45219
34.1179,-118.2129,LAPD,45220
34.0958,-118.2842,LAPD,45221
34.1068,-118.1984,LAPD,45222
34.08,-118.2646,LAPD,45223
34.1131,-118.2079,LAPD,45224
34.1152,-118.1991,LAPD,45225
34.0921,-118.2243,LAPD,45226
34.0996,-118.25,LAPD,45227
34.1197,-118.1704,LAPD,45228
34.099,-118.2491,LAPD,45229
34.1374,-118.1897,LAPD,45230
34.1427,-118.2244,LAPD,45231
34.1118,-118.1884,LAPD,45232
34.0724,-118.2488,LAPD,45233
34.1078,-118.2545,LAPD,19578
34.1394,-118.2033,LAPD,45234
34.1013,-118.2363,LAPD,45235
34.1216,-118.2301,LAPD,45236
34.1095,-118.1903,LAPD,45237
34.1018,-118.2933,LAPD,24384
34.115,-118.1796,LAPD,45238
34.1104,-118.1884,LAPD,45239
34.1072,-118.187,LAPD,45240
34.1169,-118.262,LAPD,45241
34.1381,-118.2143,LAPD,45242
34.0962,-118.2592,LAPD,45243
34.1174,-118.1861,LAPD,45244
34.1393,-118.2085,LAPD,45245
34.1219,-118.1832,LAPD,45246
34.1214,-118.1843,LAPD,45247
34.1178,-118.2184,LAPD,45248
34.1178,-118.2416,LAPD,45249
34.1247,-118.1965,LAPD,45250
34.0908,-118.2669,LAPD,45251
34.0817,-118.2596,LAPD,45252
34.1092,-118.1998,LAPD,45253
34.1455,-118.2281,LAPD,45254
34.1041,-118.2487,LAPD,45255
34.0787,-118.2512,LAPD,45256
34.1098,-118.1984,LAPD,45257
34.0983,-118.2436,LAPD,45258
34.1054,-118.283,LAPD,45259
34.1075,-118.197,LAPD,45260
34.1077,-118.2874,LAPD,45261
34.1136,-118.1862,LAPD,45262
34.1161,-118.2441,LAPD,45263
34.1056,-118.2587,LAPD,45264
33.9679,-118.2827,LAPD,45265
33.9656,-118.2827,LAPD,45266
33.9667,-118.2914,LAPD,45267
33.9905,-118.2937,LAPD,45268
33.9851,-118.3089,LAPD,45269
33.9824,-118.309,LAPD,45270
33.9892,-118.3002,LAPD,45271
33.9819,-118.3089,LAPD,45272
33.9957,-118.281,LAPD,45273
34.0006,-118.2937,LAPD,45274
33.9624,-118.2813,LAPD,45275
33.9829,-118.3309,LAPD,45276
33.9892,-118.3024,LAPD,45277
33.998,-118.3113,LAPD,45278
33.9582,-118.309,LAPD,16974
33.9875,-118.2915,LAPD,45279
33.9727,-118.3309,LAPD,45280
33.9932,-118.2958,LAPD,45281
33.9883,-118.2859,LAPD,45282
33.9748,-118.2564,LAPD,45283
33.9646,-118.2827,LAPD,45284
33.9819,-118.2848,LAPD,45285
33.986,-118.2827,LAPD,45286
33.9795,-118.2859,LAPD,45287
33.9844,-118.287,LAPD,45288
33.9902,-118.2547,LAPD,45289
33.9893,-118.2664,LAPD,45290
34.0286,-118.2592,LAPD,45291
34.0334,-118.234,LAPD,45292
34.0386,-118.249,LAPD,45293
33.9782,-118.2803,LAPD,23197
34.0235,-118.2626,LAPD,45294
34.022,-118.246,LAPD,11870
34.0202,-118.2557,LAPD,45295
33.9925,-118.2564,LAPD,45296
34.0312,-118.2478,LAPD,45297
33.9807,-118.2802,LAPD,45298
34.035,-118.2553,LAPD,45299
34.0306,-118.23,LAPD,45300
34.0215,-118.2451,LAPD,45301
33.9816,-118.2652,LAPD,45302
34.0237,-118.26,LAPD,45303
34.0194,-118.2635,LAPD,45304
34.0173,-118.2304,LAPD,45305
33.9943,-118.2565,LAPD,45306
34.0205,-118.2467,LAPD,45307
